drug_event_pair,drug,event,is_anomaly,anomaly_score,count,prr,ror,chi2,serious_rate,death_rate,hosp_rate,life_threat_rate,disable_rate
Bortezomib||Lung neoplasm malignant,Bortezomib,Lung neoplasm malignant,True,0.5242642251466877,1.0,0.37306797407345854,0.37306797407345854,1.0086818905309278,1.0,1.0,0.0,1.0,0.0
Nivolumab||Hypogonadism male,Nivolumab,Hypogonadism male,True,0.524236467225977,1.0,0.0,0.0,44.39687595752617,1.0,0.0,1.0,0.0,1.0
Nivolumab||Varicocele,Nivolumab,Varicocele,True,0.524236467225977,1.0,0.0,0.0,44.39687595752617,1.0,0.0,1.0,0.0,1.0
Nivolumab||Medical device discomfort,Nivolumab,Medical device discomfort,True,0.524236467225977,1.0,0.0,0.0,44.39687595752617,1.0,0.0,1.0,0.0,1.0
Nivolumab||Testicular pain,Nivolumab,Testicular pain,True,0.524236467225977,1.0,0.0,0.0,44.39687595752617,1.0,0.0,1.0,0.0,1.0
Doxorubicin||Unevaluable event,Doxorubicin,Unevaluable event,True,0.5241756152366159,1.0,0.3748497638147413,0.37484976381474133,0.992245105885833,1.0,1.0,0.0,0.0,0.0
Vemurafenib||Renal failure acute,Vemurafenib,Renal failure acute,True,0.5241347282540532,20.0,6.325282143233836,6.325282143233836,73.07050930713557,1.0,0.0,0.2,0.0,0.0
Imatinib||Eye swelling,Imatinib,Eye swelling,True,0.5240700106138856,8.0,20.987751102400786,20.987751102400782,81.15090673631471,1.0,0.0,0.0,0.0,0.0
Bevacizumab||Varicose vein,Bevacizumab,Varicose vein,True,0.5240426321377487,1.0,30.70011402508552,30.70011402508552,13.904720396634648,1.0,1.0,0.0,0.0,0.0
Venetoclax||Transfusion reaction,Venetoclax,Transfusion reaction,True,0.5240197653019619,2.0,39.64327485380117,39.64327485380117,36.68541537472754,1.0,0.5,0.5,0.0,0.0
Bortezomib||Pneumonia,Bortezomib,Pneumonia,True,0.5239524649746984,23.0,1.4657171951798265,1.4657171951798265,3.0883130093690103,1.0,0.34782608695652173,0.43478260869565216,0.17391304347826086,0.0
Nivolumab||Interstitial lung disease,Nivolumab,Interstitial lung disease,True,0.5239422808475778,6.0,1.6839899413243922,1.6839899413243924,1.560184098043892,1.0,0.5,1.0,0.5,0.16666666666666666
Venetoclax||Acute myeloid leukaemia,Venetoclax,Acute myeloid leukaemia,True,0.5239313261734004,7.0,7.952898019075568,7.952898019075569,34.38615583853216,1.0,1.0,0.42857142857142855,0.0,0.0
Paclitaxel||Neuropathy peripheral,Paclitaxel,Neuropathy peripheral,True,0.5238933289266479,21.0,2.9567189731209513,2.9567189731209518,23.503325999394267,1.0,0.47619047619047616,0.2857142857142857,0.047619047619047616,0.047619047619047616
Carboplatin||Abdominal wall abscess,Carboplatin,Abdominal wall abscess,True,0.5238831216677328,1.0,24.412248628884825,24.412248628884825,10.779511953105445,1.0,0.0,0.0,0.0,1.0
Palbociclib||Genital blister,Palbociclib,Genital blister,True,0.5237605684286322,1.0,34.918604651162795,34.91860465116279,16.004069192787195,0.0,0.0,0.0,0.0,0.0
Doxorubicin||Parvovirus infection,Doxorubicin,Parvovirus infection,True,0.5237285438925136,1.0,28.528412108337758,28.528412108337758,12.824665121313577,1.0,1.0,0.0,0.0,0.0
Bortezomib||Malaise,Bortezomib,Malaise,True,0.5237087275868855,12.0,1.046394688450961,1.046394688450961,0.02288577615707066,1.0,0.0,0.9166666666666666,0.5,0.0
Cisplatin||Blood sodium abnormal,Cisplatin,Blood sodium abnormal,True,0.5236996068513959,2.0,54.59134860050891,54.59134860050891,33.7973642316894,1.0,0.0,1.0,0.0,0.0
Palbociclib||Dizziness,Palbociclib,Dizziness,True,0.5236955711810309,17.0,1.7688055411362738,1.7688055411362738,5.167132848769632,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.0,0.0
Venetoclax||Oesophageal polyp,Venetoclax,Oesophageal polyp,True,0.5236898488415369,1.0,0.0,0.0,38.61149982908335,1.0,1.0,0.0,1.0,0.0
Osimertinib||Liver disorder,Osimertinib,Liver disorder,True,0.5235984178094565,11.0,8.229582225177305,8.229582225177305,54.598436760919924,0.8181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091
Crizotinib||Dysphagia,Crizotinib,Dysphagia,True,0.5235852220456156,12.0,3.886725283127061,3.8867252831270607,22.833156629946576,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0
Abemaciclib||Dry eye,Abemaciclib,Dry eye,True,0.5234535740532956,5.0,9.054166666666667,9.054166666666667,28.849346220761788,0.0,0.0,0.0,0.0,0.0
Trastuzumab||Injection site pain,Trastuzumab,Injection site pain,True,0.5234481451539464,5.0,27.98540145985401,27.985401459854014,62.63392995255096,0.8,0.0,0.0,0.0,0.0
Lenalidomide||Drug clearance increased,Lenalidomide,Drug clearance increased,True,0.523440121343945,1.0,46.20033955857385,46.20033955857385,21.62340786925404,1.0,0.0,1.0,0.0,0.0
Rituximab||Burkitt^s leukaemia,Rituximab,Burkitt^s leukaemia,True,0.5233888075661477,1.0,26.870676691729326,26.870676691729322,12.000651111589413,1.0,0.0,0.0,1.0,0.0
Dabrafenib||Vaginal disorder,Dabrafenib,Vaginal disorder,True,0.5233881690198308,1.0,34.895416397675916,34.89541639767592,15.992525578340848,0.0,0.0,0.0,0.0,0.0
Carfilzomib||Retinal vein occlusion,Carfilzomib,Retinal vein occlusion,True,0.5233302248568708,2.0,47.47428073234525,47.47428073234525,44.47604147668872,1.0,0.0,0.0,0.0,0.0
Atezolizumab||Pyopneumothorax,Atezolizumab,Pyopneumothorax,True,0.5232451243689731,1.0,57.22198952879582,57.22198952879581,27.11597597355357,1.0,0.0,1.0,0.0,0.0
Trastuzumab||Ejection fraction abnormal,Trastuzumab,Ejection fraction abnormal,True,0.5231551651318954,1.0,27.929240374609783,27.92924037460978,12.52678599051019,0.0,0.0,0.0,0.0,0.0
Abemaciclib||Lung infection,Abemaciclib,Lung infection,True,0.523103251119124,2.0,1.3753911247925614,1.3753911247925614,0.19359232022125375,1.0,1.0,1.0,0.5,0.5
Rucaparib||Adverse event,Rucaparib,Adverse event,True,0.5230830972039995,16.0,5.533415784893043,5.533415784893042,43.84141906332251,0.5,0.0,0.3125,0.0,0.0
Abemaciclib||Gait inability,Abemaciclib,Gait inability,True,0.5230785663880814,3.0,0.0,0.0,126.98563924289894,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
Olaparib||Memory impairment,Olaparib,Memory impairment,True,0.5230005632262626,4.0,2.0766107200866273,2.076610720086627,2.0079992249999497,0.75,0.0,0.0,0.0,0.5
Ribociclib||Poisoning,Ribociclib,Poisoning,True,0.5229231492901384,1.0,46.80911435941531,46.809114359415304,21.926747216633284,1.0,0.0,0.0,0.0,0.0
Pomalidomide||Colorectal cancer,Pomalidomide,Colorectal cancer,True,0.5228132851175902,1.0,51.60359508041628,51.60359508041627,24.315937613931844,1.0,0.0,0.0,0.0,0.0
Pomalidomide||Axillary mass,Pomalidomide,Axillary mass,True,0.5228132851175902,1.0,51.60359508041628,51.60359508041627,24.315937613931844,1.0,0.0,0.0,0.0,0.0
Paclitaxel||Anaemia,Paclitaxel,Anaemia,True,0.5227924841671572,25.0,1.2372711886182222,1.2372711886182222,1.029004370036448,1.0,0.28,0.28,0.08,0.0
Atezolizumab||Post procedural complication,Atezolizumab,Post procedural complication,True,0.5227671753359917,1.0,28.610471204188485,28.61047120418848,17.439305661864527,1.0,0.0,1.0,1.0,0.0
Nivolumab||Cardiac hypertrophy,Nivolumab,Cardiac hypertrophy,True,0.5227532692170258,1.0,0.0,0.0,44.39687595752617,1.0,0.0,1.0,0.0,1.0
Niraparib||Fall,Niraparib,Fall,True,0.5227466204643133,14.0,1.454002062509916,1.454002062509916,1.7151132370962414,1.0,0.21428571428571427,0.7857142857142857,0.2857142857142857,0.0
Ipilimumab||Colitis ulcerative,Ipilimumab,Colitis ulcerative,True,0.5227372508867096,3.0,24.537603617181613,24.537603617181613,41.22481178667841,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
Rituximab||Bacterial sepsis,Rituximab,Bacterial sepsis,True,0.5226170373153376,1.0,3.8382384532760474,3.8382384532760474,1.7693880134919147,1.0,1.0,0.0,1.0,0.0
Atezolizumab||Empyema,Atezolizumab,Empyema,True,0.5226028647008694,1.0,57.22198952879582,57.22198952879581,27.11597597355357,1.0,0.0,0.0,0.0,0.0
Atezolizumab||Eyelid ptosis,Atezolizumab,Eyelid ptosis,True,0.522440486897186,1.0,57.22198952879582,57.22198952879581,27.11597597355357,1.0,0.0,1.0,0.0,0.0
Rituximab||Encephalitis,Rituximab,Encephalitis,True,0.5224240470476378,3.0,13.447566482689414,13.447566482689412,22.180785713575194,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333
Bortezomib||Neutropenic sepsis,Bortezomib,Neutropenic sepsis,True,0.5224198493538227,8.0,4.798664737954823,4.798664737954824,20.26150388369954,1.0,0.0,1.0,0.75,0.0
Ribociclib||Death,Ribociclib,Death,True,0.5223726717187067,15.0,0.4694332626085908,0.46943326260859086,8.372663628104453,1.0,1.0,0.0,0.0,0.0
Durvalumab||Adrenal disorder,Durvalumab,Adrenal disorder,True,0.5223313787387813,1.0,46.72703862660944,46.72703862660944,21.885850234993026,1.0,0.0,0.0,0.0,0.0
Lenalidomide||Atrial thrombosis,Lenalidomide,Atrial thrombosis,True,0.5223313787387813,1.0,46.20033955857385,46.20033955857385,21.62340786925404,1.0,0.0,0.0,0.0,0.0
Cisplatin||Deafness,Cisplatin,Deafness,True,0.5222487700672641,8.0,9.122511485451762,9.122511485451762,41.66886305136837,1.0,0.25,0.0,0.125,0.0
Paclitaxel||Interstitial lung disease,Paclitaxel,Interstitial lung disease,True,0.5220057962895823,21.0,4.1682090364725095,4.1682090364725095,42.17155476807431,1.0,0.047619047619047616,0.7142857142857143,0.047619047619047616,0.0
Ribociclib||Madarosis,Ribociclib,Madarosis,True,0.5219554872383264,2.0,18.738382099827884,18.738382099827884,23.443541620513983,0.0,0.0,0.0,0.0,0.0
Docetaxel||Anaemia,Docetaxel,Anaemia,True,0.5219539071386698,24.0,1.1204964309347152,1.120496430934715,0.2815995516807969,1.0,0.375,0.375,0.041666666666666664,0.0
Pembrolizumab||Aspartate aminotransferase increased,Pembrolizumab,Aspartate aminotransferase increased,True,0.5219419474226615,17.0,5.108896580368268,5.108896580368268,48.69828978048625,0.5882352941176471,0.058823529411764705,0.47058823529411764,0.0,0.0
Cisplatin||Retinal exudates,Cisplatin,Retinal exudates,True,0.5218190330069424,1.0,27.28179043743642,27.28179043743642,12.204964845641891,1.0,0.0,0.0,0.0,1.0
Cisplatin||Haemodialysis,Cisplatin,Haemodialysis,True,0.5218190330069424,1.0,27.28179043743642,27.28179043743642,12.204964845641891,1.0,0.0,0.0,0.0,1.0
Cisplatin||Retinal vasculitis,Cisplatin,Retinal vasculitis,True,0.5218190330069424,1.0,27.28179043743642,27.28179043743642,12.204964845641891,1.0,0.0,0.0,0.0,1.0
Carfilzomib||Thrombotic microangiopathy,Carfilzomib,Thrombotic microangiopathy,True,0.5218088364586192,6.0,25.981388690050107,25.981388690050107,90.83139825923736,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0
Ribociclib||Oropharyngeal pain,Ribociclib,Oropharyngeal pain,True,0.5216788198535695,2.0,1.336857634620113,1.336857634620113,0.16110522071489047,0.5,0.5,0.5,0.0,0.5
Olaparib||Genital pain,Olaparib,Genital pain,True,0.5216640482567273,1.0,29.055135135135135,29.055135135135135,13.086567139062517,1.0,1.0,1.0,0.0,0.0
Bortezomib||Metastatic neoplasm,Bortezomib,Metastatic neoplasm,True,0.5216532870560584,1.0,2.739691245175706,2.739691245175706,0.9887840911504332,1.0,1.0,0.0,1.0,0.0
Ibrutinib||Iritis,Ibrutinib,Iritis,True,0.5216159584262942,1.0,16.63964241676942,16.63964241676942,9.507569750379147,1.0,0.0,0.0,0.0,1.0
Carboplatin||Limb asymmetry,Carboplatin,Limb asymmetry,True,0.5215857192762283,2.0,24.422953818015547,24.422953818015547,21.55902390621089,1.0,0.0,0.0,0.5,0.0
Erlotinib||Therapeutic product ineffective,Erlotinib,Therapeutic product ineffective,True,0.5215622089414101,3.0,50.49407730673317,50.49407730673317,56.42652017173446,1.0,0.0,0.3333333333333333,0.0,0.0
Bortezomib||Retinal vein occlusion,Bortezomib,Retinal vein occlusion,True,0.521428660102644,1.0,10.960593134267723,10.960593134267723,6.584016248184811,1.0,0.0,0.0,0.0,1.0
Venetoclax||Pneumonia necrotising,Venetoclax,Pneumonia necrotising,True,0.521426916708299,1.0,19.80715850986121,19.807158509861214,11.602869316933736,1.0,1.0,1.0,1.0,0.0
Crizotinib||Enuresis,Crizotinib,Enuresis,True,0.5213464054264383,1.0,43.768115942028984,43.768115942028984,20.41156339829352,1.0,0.0,1.0,0.0,0.0
Cetuximab||Injection site extravasation,Cetuximab,Injection site extravasation,True,0.5213438772961092,1.0,31.272000000000002,31.272,19.20555806843282,0.0,0.0,0.0,0.0,0.0
Atezolizumab||Nephritis,Atezolizumab,Nephritis,True,0.521341078647754,2.0,38.18658280922432,38.18658280922432,42.61650897154083,1.0,0.5,0.5,0.0,0.0
Ibrutinib||Pyrexia,Ibrutinib,Pyrexia,True,0.5212974783267931,22.0,0.9228433617877715,0.9228433617877715,0.1302958733308232,1.0,0.13636363636363635,0.9090909090909091,0.045454545454545456,0.0
Vemurafenib||Squamous cell carcinoma,Vemurafenib,Squamous cell carcinoma,True,0.5212721039813462,10.0,18.883106904620544,18.883106904620544,107.18401931126134,1.0,0.0,0.3,0.0,0.0
Carboplatin||Jejunal perforation,Carboplatin,Jejunal perforation,True,0.5212587717775562,1.0,24.412248628884825,24.412248628884825,10.779511953105445,1.0,0.0,0.0,1.0,0.0
Carboplatin||Duodenal perforation,Carboplatin,Duodenal perforation,True,0.5212587717775562,1.0,24.412248628884825,24.412248628884825,10.779511953105445,1.0,0.0,0.0,1.0,0.0
Nivolumab||Leukoderma,Nivolumab,Leukoderma,True,0.5212584813415497,3.0,0.0,0.0,133.19062787257855,1.0,0.0,1.0,0.0,0.3333333333333333
Bortezomib||Osteonecrosis,Bortezomib,Osteonecrosis,True,0.5212158831795954,2.0,16.45060975609756,16.45060975609756,18.752902163588622,1.0,0.0,0.5,0.0,0.5
Rituximab||Diarrhoea,Rituximab,Diarrhoea,True,0.521207634475773,21.0,0.4198875674021951,0.4198875674021951,15.415075648974158,0.9523809523809523,0.19047619047619047,0.42857142857142855,0.09523809523809523,0.0
Carboplatin||Hypoalbuminaemia,Carboplatin,Hypoalbuminaemia,True,0.5211695760600468,2.0,1.9529949702789209,1.9529949702789209,0.8261201972705141,1.0,0.5,0.0,0.5,0.5
Venetoclax||Presyncope,Venetoclax,Presyncope,True,0.5210799781549712,4.0,7.937628111273792,7.937628111273792,19.64923190773266,1.0,0.75,1.0,0.0,0.0
Niraparib||Hospitalisation,Niraparib,Hospitalisation,True,0.5209510191380047,14.0,6.8715968586387435,6.8715968586387435,47.153589376903724,1.0,0.14285714285714285,1.0,0.14285714285714285,0.0
Trastuzumab||Vomiting,Trastuzumab,Vomiting,True,0.52092083281699,23.0,0.7633394045974125,0.7633394045974123,1.5422638335930459,0.9130434782608695,0.043478260869565216,0.43478260869565216,0.043478260869565216,0.0
Atezolizumab||Immune-mediated hepatitis,Atezolizumab,Immune-mediated hepatitis,True,0.5208546462944275,2.0,12.727463312368974,12.727463312368974,17.339370326967618,1.0,0.0,0.5,0.5,0.0
Olaparib||Confusional state,Olaparib,Confusional state,True,0.5208403564318722,5.0,0.9744268398205442,0.9744268398205443,0.003121559042002256,0.8,0.2,0.2,0.0,0.4
Carboplatin||Decreased appetite,Carboplatin,Decreased appetite,True,0.5208344990422015,25.0,1.1397279430021794,1.1397279430021794,0.3846767747057362,1.0,0.12,0.2,0.0,0.0
Vemurafenib||Hair colour changes,Vemurafenib,Hair colour changes,True,0.5208267570105221,1.0,35.67678100263852,35.67678100263852,16.381525527274825,1.0,1.0,0.0,0.0,0.0
Erlotinib||Oesophageal fistula,Erlotinib,Oesophageal fistula,True,0.5208058280579736,1.0,11.206724782067248,11.206724782067248,6.76588321890592,1.0,1.0,1.0,0.0,1.0
Gefitinib||Premature delivery,Gefitinib,Premature delivery,True,0.5207115881238757,1.0,34.61947469570788,34.61947469570788,15.85515868063177,1.0,1.0,1.0,0.0,0.0
Gefitinib||Normal newborn,Gefitinib,Normal newborn,True,0.5207115881238757,1.0,34.61947469570788,34.61947469570788,15.85515868063177,1.0,1.0,1.0,0.0,0.0
Carfilzomib||Respiratory arrest,Carfilzomib,Respiratory arrest,True,0.5206864041463117,2.0,13.562834724125047,13.562834724125047,17.694147185812373,1.0,1.0,1.0,0.5,0.0
Osimertinib||Haemoptysis,Osimertinib,Haemoptysis,True,0.5206604290469472,2.0,1.7054542584260795,1.7054542584260795,0.5398804432970551,0.5,0.5,0.5,0.5,0.0
Durvalumab||Lipase increased,Durvalumab,Lipase increased,True,0.5206483211003748,4.0,8.5144734783289,8.5144734783289,21.891564336081018,0.25,0.0,0.0,0.0,0.0
Carfilzomib||Invasive lobular breast carcinoma,Carfilzomib,Invasive lobular breast carcinoma,True,0.5204558557164859,1.0,47.433797909407666,47.433797909407666,22.23802073834436,1.0,0.0,0.0,0.0,0.0
Rucaparib||Dry mouth,Rucaparib,Dry mouth,True,0.5203725241983072,10.0,3.2779431832278876,3.2779431832278876,12.848090521953463,0.1,0.0,0.1,0.0,0.0
Atezolizumab||Urinary retention,Atezolizumab,Urinary retention,True,0.5202991483436189,3.0,10.11622739337078,10.11622739337078,20.517291116288852,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
Palbociclib||Diarrhoea,Palbociclib,Diarrhoea,True,0.5202919378393722,20.0,0.5205523402890038,0.5205523402890038,8.144218124991026,0.5,0.05,0.3,0.0,0.0
Atezolizumab||Mucosal inflammation,Atezolizumab,Mucosal inflammation,True,0.5202914117015046,1.0,0.479818733776233,0.479818733776233,0.5478540896438724,1.0,1.0,1.0,1.0,0.0
Gefitinib||Gastrointestinal erosion,Gefitinib,Gastrointestinal erosion,True,0.5201231471707636,1.0,34.61947469570788,34.61947469570788,15.85515868063177,1.0,1.0,1.0,0.0,0.0
Gefitinib||Large intestinal ulcer,Gefitinib,Large intestinal ulcer,True,0.5201231471707636,1.0,34.61947469570788,34.61947469570788,15.85515868063177,1.0,1.0,1.0,0.0,0.0
Lenalidomide||Tongue injury,Lenalidomide,Tongue injury,True,0.520103841504337,1.0,46.20033955857385,46.20033955857385,21.62340786925404,1.0,0.0,0.0,0.0,0.0
Lenalidomide||Polycythaemia vera,Lenalidomide,Polycythaemia vera,True,0.520103841504337,1.0,46.20033955857385,46.20033955857385,21.62340786925404,1.0,0.0,0.0,0.0,0.0
Vemurafenib||Myalgia,Vemurafenib,Myalgia,True,0.5200882877611911,10.0,2.9352094596799634,2.9352094596799634,11.369374598584288,0.9,0.1,0.2,0.0,0.6
Durvalumab||Febrile neutropenia,Durvalumab,Febrile neutropenia,True,0.5199284777636274,18.0,1.8199280656401036,1.8199280656401033,6.1177182343081,1.0,0.2222222222222222,0.8888888888888888,0.2777777777777778,0.0
Nivolumab||Gamma-glutamyltransferase increased,Nivolumab,Gamma-glutamyltransferase increased,True,0.519925245084977,7.0,11.404572147651006,11.404572147651006,51.680149756118254,1.0,1.0,0.7142857142857143,0.14285714285714285,0.0
Venetoclax||Infective exacerbation of bronchiectasis,Venetoclax,Infective exacerbation of bronchiectasis,True,0.5198521265858868,1.0,0.0,0.0,38.61149982908335,1.0,1.0,1.0,0.0,0.0
Imatinib||Blast crisis in myelogenous leukaemia,Imatinib,Blast crisis in myelogenous leukaemia,True,0.5198514595146074,8.0,0.0,0.0,201.39191948193653,1.0,0.625,0.25,0.0,0.0
Erlotinib||Growth of eyelashes,Erlotinib,Growth of eyelashes,True,0.5197835955190827,5.0,33.70287141073658,33.70287141073658,76.79180823394806,1.0,0.0,0.4,0.0,0.0
Durvalumab||Infusion site swelling,Durvalumab,Infusion site swelling,True,0.5197736817128715,1.0,46.72703862660944,46.72703862660944,21.885850234993026,1.0,0.0,0.0,0.0,0.0
Nivolumab||Vomiting,Nivolumab,Vomiting,True,0.5197172839112979,19.0,1.0242934498168204,1.0242934498168204,0.010149349585244664,1.0,0.21052631578947367,1.0,0.05263157894736842,0.0
Palbociclib||Epistaxis,Palbociclib,Epistaxis,True,0.519672639585264,9.0,2.8401544401544405,2.84015444015444,9.573202567877274,0.1111111111111111,0.0,0.0,0.0,0.0
Ribociclib||Blood creatine increased,Ribociclib,Blood creatine increased,True,0.5196595065569115,2.0,8.516507588796745,8.516507588796745,10.970526218187702,0.5,0.0,0.0,0.0,0.5
Carfilzomib||Fatigue,Carfilzomib,Fatigue,True,0.519466784915604,20.0,0.7203563560117457,0.7203563560117457,2.008408164646034,0.9,0.2,0.65,0.05,0.0
Lenalidomide||Corynebacterium sepsis,Lenalidomide,Corynebacterium sepsis,True,0.5194547600682734,1.0,46.20033955857385,46.20033955857385,21.62340786925404,1.0,0.0,1.0,0.0,0.0
Pembrolizumab||Disease progression,Pembrolizumab,Disease progression,True,0.5194489351205587,15.0,0.8268963112237183,0.8268963112237183,0.5080716902477168,0.7333333333333333,0.7333333333333333,0.4666666666666667,0.06666666666666667,0.0
Carboplatin||Gastrointestinal candidiasis,Carboplatin,Gastrointestinal candidiasis,True,0.5193942282998272,1.0,0.0,0.0,23.440920892039248,1.0,1.0,1.0,0.0,1.0
Ribociclib||Hypoaesthesia oral,Ribociclib,Hypoaesthesia oral,True,0.5193575353957611,3.0,17.58139534883721,17.58139534883721,33.31461984456021,0.0,0.0,0.0,0.0,0.0
Carfilzomib||Small cell lung cancer,Carfilzomib,Small cell lung cancer,True,0.5192170922596961,1.0,6.775510204081632,6.775510204081633,4.214485042150294,1.0,0.0,0.0,0.0,1.0
Venetoclax||Blood calcium increased,Venetoclax,Blood calcium increased,True,0.5191944854737693,1.0,6.6018991964937905,6.601899196493791,3.9705926513415033,1.0,1.0,0.0,0.0,1.0
Trastuzumab||Haemoglobin increased,Trastuzumab,Haemoglobin increased,True,0.5191697897951387,1.0,27.929240374609783,27.92924037460978,12.52678599051019,1.0,0.0,0.0,1.0,0.0
Trastuzumab||Vascular calcification,Trastuzumab,Vascular calcification,True,0.5191697897951387,1.0,27.929240374609783,27.92924037460978,12.52678599051019,1.0,0.0,0.0,1.0,0.0
Carboplatin||Asthenia,Carboplatin,Asthenia,True,0.5191644951045552,26.0,1.2695496662707872,1.269549666270787,1.330159363916262,1.0,0.19230769230769232,0.5,0.0,0.0
Cisplatin||Enterococcus test positive,Cisplatin,Enterococcus test positive,True,0.5190170632723056,1.0,0.0,0.0,26.303804232683678,1.0,1.0,1.0,1.0,0.0
Epcoritamab||Myelosuppression,Epcoritamab,Myelosuppression,True,0.519015159747524,3.0,36.01597869507324,36.01597869507324,49.58166749159518,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0
Olaparib||Gingival pain,Olaparib,Gingival pain,True,0.5189778927645199,3.0,29.085497835497836,29.085497835497836,39.25970141718754,1.0,0.0,0.3333333333333333,0.0,0.0
Pembrolizumab||Unresponsive to stimuli,Pembrolizumab,Unresponsive to stimuli,True,0.5189442111240288,1.0,4.607281964436917,4.607281964436918,2.5104049333586564,1.0,1.0,0.0,1.0,0.0
Atezolizumab||Gynaecomastia,Atezolizumab,Gynaecomastia,True,0.5188234182416102,1.0,28.610471204188485,28.61047120418848,17.439305661864527,0.0,0.0,0.0,0.0,0.0
Crizotinib||Abnormal faeces,Crizotinib,Abnormal faeces,True,0.5188153761174369,2.0,21.900483481063656,21.90048348106366,25.956599553958053,0.0,0.0,0.0,0.0,0.0
Docetaxel||Abdominal pain upper,Docetaxel,Abdominal pain upper,True,0.5187607641245288,1.0,0.15246919389381766,0.1524691938938177,4.502474985486125,1.0,0.0,1.0,0.0,1.0
Olaparib||Headache,Olaparib,Headache,True,0.5186675043722054,16.0,1.3987611589791427,1.3987611589791427,1.6529070155442886,0.625,0.0625,0.125,0.0625,0.125
Pembrolizumab||Adrenal insufficiency,Pembrolizumab,Adrenal insufficiency,True,0.5186578369767546,10.0,9.278498293515359,9.278498293515359,59.679283116898716,0.7,0.0,0.7,0.1,0.0
Trastuzumab||Febrile neutropenia,Trastuzumab,Febrile neutropenia,True,0.5186180870581913,20.0,1.2080050936965505,1.2080050936965505,0.6503618375110908,1.0,0.05,0.65,0.15,0.1
Doxorubicin||Thrombocytopenia,Doxorubicin,Thrombocytopenia,True,0.5185992909025112,22.0,1.4113133570633822,1.4113133570633825,2.379807948412965,1.0,0.3181818181818182,0.4090909090909091,0.18181818181818182,0.0
Rucaparib||Flatulence,Rucaparib,Flatulence,True,0.5185253999863119,12.0,4.82116064302816,4.821160643028161,27.6283224460135,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0
Carfilzomib||Haemolytic uraemic syndrome,Carfilzomib,Haemolytic uraemic syndrome,True,0.5185242570843016,3.0,23.756108202443283,23.75610820244328,42.57936138173153,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0
Epcoritamab||Defaecation urgency,Epcoritamab,Defaecation urgency,True,0.518523979071462,1.0,35.96941489361702,35.96941489361702,16.52722249719839,1.0,1.0,1.0,0.0,0.0
Epcoritamab||Enterovirus infection,Epcoritamab,Enterovirus infection,True,0.518523979071462,1.0,35.96941489361702,35.96941489361702,16.52722249719839,1.0,1.0,1.0,0.0,0.0
Paclitaxel||Diarrhoea,Paclitaxel,Diarrhoea,True,0.5185182327819332,25.0,0.5416893980723768,0.5416893980723768,8.849496689733087,0.96,0.36,0.56,0.0,0.0
Durvalumab||Device related thrombosis,Durvalumab,Device related thrombosis,True,0.5184936758139792,1.0,46.72703862660944,46.72703862660944,21.885850234993026,1.0,0.0,0.0,0.0,0.0
Abemaciclib||Vertebral lesion,Abemaciclib,Vertebral lesion,True,0.5184916463120374,1.0,43.33971291866029,43.33971291866029,20.198128685172982,1.0,0.0,0.0,0.0,0.0
Osimertinib||Pulseless electrical activity,Osimertinib,Pulseless electrical activity,True,0.5184886408447419,1.0,8.740782664941786,8.740782664941785,5.3277318387803465,1.0,1.0,1.0,1.0,0.0
Doxorubicin||Monoclonal immunoglobulin present,Doxorubicin,Monoclonal immunoglobulin present,True,0.5183615415645259,1.0,28.528412108337758,28.528412108337758,12.824665121313577,1.0,0.0,0.0,0.0,0.0
Doxorubicin||Thyroid cancer metastatic,Doxorubicin,Thyroid cancer metastatic,True,0.5183615415645259,1.0,28.528412108337758,28.528412108337758,12.824665121313577,1.0,0.0,0.0,0.0,0.0
Ibrutinib||Anaemia,Ibrutinib,Anaemia,True,0.5183609213987193,19.0,1.0682657798072386,1.0682657798072386,0.07620658280447792,1.0,0.3684210526315789,0.8947368421052632,0.05263157894736842,0.0
Atezolizumab||Parotitis,Atezolizumab,Parotitis,True,0.5183289943137139,1.0,57.22198952879582,57.22198952879581,27.11597597355357,1.0,0.0,1.0,0.0,0.0
Osimertinib||Nail disorder,Osimertinib,Nail disorder,True,0.5183256614954026,8.0,13.375661375661375,13.375661375661375,64.12956855766612,0.75,0.125,0.5,0.125,0.0
Vemurafenib||Loss of consciousness,Vemurafenib,Loss of consciousness,True,0.5182880842108405,2.0,1.132044633034732,1.132044633034732,0.02896962679738438,1.0,1.0,1.0,0.5,0.5
Bortezomib||Febrile bone marrow aplasia,Bortezomib,Febrile bone marrow aplasia,True,0.5182841466122756,4.0,32.94139194139194,32.94139194139194,59.96340399454259,1.0,0.0,1.0,0.0,0.0
